PGAMpnId,TrainingActivityId,TrainingTitle,TrainingType,IndividualFirstName,IndividualLastName,Email,CorpEmail,TrainingCompletionDate,ExpirationDate,ActivationStatus,Month,MPNId,PartnerName,PartnerCityLocation,PartnerCountryLocation,AADUserId,UserCount
1234567,PL-900,Microsoft Power Platform Fundamentals,Exam,Aaron,Dawson,aaron.dawson@example.com,aaron.dawson@contoso.com,2020-11-23T00:00:00.000Z,,Active,Nov-2020,1234567,Contoso,Reading,UnitedKingdom,15e0e0e9-98ee-5507-9776-83e3bbd8bb65,1
1234567,DP-600,Implementing Analytics Solutions Using Microsoft Fabric,Exam,Amelia,Wright,amelia.wright@example.com,amelia.wright@contoso.com,2025-07-15T00:00:00.000Z,,Active,Jul-2025,1234567,Contoso,Reading,UnitedKingdom,c4a4e8bf-abc2-5dc9-abc4-1f62b609b4cd,1
1234567,3087,Microsoft Certified: Azure Data Scientist Associate,Certification,Rosemary,Gray,rosemary.gray@example.com,rosemary.gray@contoso.com,2025-02-11T00:00:00.000Z,2028-02-11 00:00:00,Active,Feb-2025,1234567,Contoso,Reading,UnitedKingdom,27b452a2-7d5b-5479-890f-606c5a79533c,1
1234567,DP-900,Microsoft Azure Data Fundamentals,Exam,Kenneth,Burton,kenneth.burton@example.com,kenneth.burton@contoso.com,2019-06-13T00:00:00.000Z,,Active,Jun-2019,1234567,Contoso,Reading,UnitedKingdom,4df4ea3a-39db-5232-99b6-144bf480a52c,1
1234567,3215,Microsoft Certified: Dynamics 365 Field Service Functional Consultant Associate,Certification,Rebecca,Lee,rebecca.lee@example.com,rebecca.lee@contoso.com,2026-04-24T00:00:00.000Z,2027-04-24 00:00:00,Active,Apr-2026,1234567,Contoso,Reading,UnitedKingdom,48860159-77b1-5ebc-aa86-7e46f7f44045,1
1234567,3188,Microsoft Certified: Power Platform Solution Architect Expert,Certification,Stanley,King,stanley.king@example.com,stanley.king@contoso.com,2026-01-07T00:00:00.000Z,2027-01-07 00:00:00,Active,Jan-2026,1234567,Contoso,Reading,UnitedKingdom,534ad927-7693-578a-b0b8-acc1d03343b4,1
1234567,DP-600,Implementing Analytics Solutions Using Microsoft Fabric,Exam,Carol,Cameron,carol.cameron@example.com,carol.cameron@contoso.com,2025-06-20T00:00:00.000Z,,Active,Jun-2025,1234567,Contoso,Reading,UnitedKingdom,2de24ed9-b7d4-50b5-b45d-6a55f54aef89,1
1234567,AZ-900,Microsoft Azure Fundamentals,Exam,Deborah,Russell,deborah.russell@example.com,deborah.russell@contoso.com,2024-05-22T00:00:00.000Z,,Active,May-2024,1234567,Contoso,Reading,UnitedKingdom,6dc12b80-8913-5082-b74c-251b685e9716,1
1234567,3154,Microsoft Certified: Power Platform Developer Associate,Certification,David,Wall,david.wall@example.com,david.wall@contoso.com,2023-01-27T00:00:00.000Z,2026-12-29 00:00:00,Active,Jan-2023,1234567,Contoso,Reading,UnitedKingdom,0c4be0ca-42e2-5266-8d5a-7e03323a05e0,1
1234567,3091,Microsoft Certified: Azure Security Engineer Associate,Certification,Tracey,Phillips,tracey.phillips@example.com,tracey.phillips@contoso.com,2021-10-19T00:00:00.000Z,2026-10-10 00:00:00,Active,Oct-2021,1234567,Contoso,Reading,UnitedKingdom,571b7563-9cd4-52a6-90d7-cb612c3081e9,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Heather,Fuller,heather.fuller@example.com,heather.fuller@contoso.com,2024-07-30T00:00:00.000Z,,Active,Jul-2024,1234567,Contoso,Reading,UnitedKingdom,5a712ac5-0473-587a-abbc-2a24bedcdc68,1
1234567,AZ-500,Microsoft Azure Security Technologies,Exam,Kelly,Ali,kelly.ali@example.com,kelly.ali@contoso.com,2022-04-12T00:00:00.000Z,,Active,Apr-2022,1234567,Contoso,Reading,UnitedKingdom,0bced2bc-e24f-523a-9acb-9f8b0cc2669a,1
1234567,MS-721,Collaboration Communications Systems Engineer,Exam,Tina,Carter,tina.carter@example.com,tina.carter@contoso.com,2021-12-03T00:00:00.000Z,,Active,Dec-2021,1234567,Contoso,Reading,UnitedKingdom,4d80515c-fd05-54e2-818c-deb992d50c56,1
1234567,3162,Microsoft Certified: Azure Solutions Architect Expert,Certification,Leanne,Carr,leanne.carr@example.com,leanne.carr@contoso.com,2023-09-04T00:00:00.000Z,2026-11-12 00:00:00,Active,Sep-2023,1234567,Contoso,Reading,UnitedKingdom,e829a83b-4801-549c-8e43-6d4bab6ad7c8,1
1234567,MS-500,Microsoft 365 Security Administration,Exam,Thomas,Hunter,thomas.hunter@example.com,thomas.hunter@contoso.com,2019-01-14T00:00:00.000Z,,Active,Jan-2019,1234567,Contoso,Reading,UnitedKingdom,63782a58-e2c2-5018-a2c1-53be70d76f97,1
1234567,1519,Microsoft Certified Professional,Certification,Glenn,Johnston,glenn.johnston@example.com,glenn.johnston@contoso.com,2022-03-28T00:00:00.000Z,,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,61de2ceb-dee9-5751-89e4-05cf13f42c81,1
1234567,PL-200,Microsoft Power Platform Functional Consultant,Exam,Christine,Frost,christine.frost@example.com,christine.frost@contoso.com,2023-02-26T00:00:00.000Z,,Active,Feb-2023,1234567,Contoso,Reading,UnitedKingdom,da1b16fc-1ae6-54ec-9e7b-820b85f8bba6,1
1234567,MB-700,Microsoft Dynamics 365: Finance and Operations Apps Solution Architect,Exam,Anthony,Smith,anthony.smith@example.com,anthony.smith@contoso.com,2019-05-30T00:00:00.000Z,,Active,May-2019,1234567,Contoso,Reading,UnitedKingdom,dad3d331-06be-58eb-baae-82348937a998,1
1234567,3155,Microsoft Certified: Dynamics 365 Business Central Functional Consultant Associate,Certification,Kelly,Cross,kelly.cross@example.com,kelly.cross@contoso.com,2019-09-18T00:00:00.000Z,2026-11-10 00:00:00,Active,Sep-2019,1234567,Contoso,Reading,UnitedKingdom,0f9ba5f7-72f6-5749-ad15-91b46415cc5a,1
1234567,AZ-305,Designing Microsoft Azure Infrastructure Solutions,Exam,Jacqueline,Stevenson,jacqueline.stevenson@example.com,jacqueline.stevenson@contoso.com,2020-10-25T00:00:00.000Z,,Active,Oct-2020,1234567,Contoso,Reading,UnitedKingdom,80f57796-50c3-5b31-b5f7-84642ae94d45,1
1234567,PL-300,Microsoft Power BI Data Analyst,Exam,Craig,Roberts,craig.roberts@example.com,craig.roberts@contoso.com,2021-12-21T00:00:00.000Z,,Active,Dec-2021,1234567,Contoso,Reading,UnitedKingdom,779ca96e-586f-54c6-a648-fbf04cf5eb72,1
1234567,AZ-104,Microsoft Azure Administrator,Exam,Clive,Ward,clive.ward@example.com,clive.ward@contoso.com,2018-12-13T00:00:00.000Z,,Active,Dec-2018,1234567,Contoso,Reading,UnitedKingdom,aa3bffe5-8860-5906-aa0e-6331137bfa08,1
1234567,3140,Microsoft Certified: Azure Developer Associate,Certification,Sylvia,White,sylvia.white@example.com,sylvia.white@contoso.com,2025-12-07T00:00:00.000Z,2028-12-07 00:00:00,Active,Dec-2025,1234567,Contoso,Reading,UnitedKingdom,b1d60ab0-eeea-5b36-b8cd-975b3b5f090b,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Julie,Hutchinson,julie.hutchinson@example.com,julie.hutchinson@contoso.com,2024-12-11T00:00:00.000Z,,Active,Dec-2024,1234567,Contoso,Reading,UnitedKingdom,e9a760f8-757d-56b1-b1f2-6f06afda585a,1
1234567,PL-600,Microsoft Power Platform Solution Architect,Exam,Donna,Nicholson,donna.nicholson@example.com,donna.nicholson@contoso.com,2022-01-22T00:00:00.000Z,,Active,Jan-2022,1234567,Contoso,Reading,UnitedKingdom,27cc6308-f0a4-5716-bf5a-9531c4321714,1
1234567,PL-600,Microsoft Power Platform Solution Architect,Exam,Jade,Jones,jade.jones@example.com,jade.jones@contoso.com,2024-01-23T00:00:00.000Z,,Active,Jan-2024,1234567,Contoso,Reading,UnitedKingdom,e302cffb-7d4e-58ba-a958-5bd847c16350,1
1234567,AZ-305,Designing Microsoft Azure Infrastructure Solutions,Exam,Charlotte,Randall,charlotte.randall@example.com,charlotte.randall@contoso.com,2022-10-23T00:00:00.000Z,,Active,Oct-2022,1234567,Contoso,Reading,UnitedKingdom,5c1a18f2-753c-53e4-bdab-206889415e51,1
1234567,3140,Microsoft Certified: Azure Developer Associate,Certification,Kirsty,Cross,kirsty.cross@example.com,kirsty.cross@contoso.com,2023-08-22T00:00:00.000Z,2027-02-22 00:00:00,Active,Aug-2023,1234567,Contoso,Reading,UnitedKingdom,1525b92a-cb75-5980-90fa-26faaa7dac81,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Mohamed,Hunt,mohamed.hunt@example.com,mohamed.hunt@contoso.com,2021-12-24T00:00:00.000Z,,Active,Dec-2021,1234567,Contoso,Reading,UnitedKingdom,10e88394-badd-56ef-9436-3b14736fbbb9,1
1234567,PL-900,Microsoft Power Platform Fundamentals,Exam,Susan,Morgan,susan.morgan@example.com,susan.morgan@contoso.com,2023-10-25T00:00:00.000Z,,Active,Oct-2023,1234567,Contoso,Reading,UnitedKingdom,340c85cf-344b-548d-ae27-77cea5233394,1
1234567,SC-900,"Microsoft Security, Compliance, and Identity Fundamentals",Exam,Sharon,Martin,sharon.martin@example.com,sharon.martin@contoso.com,2019-07-07T00:00:00.000Z,,Active,Jul-2019,1234567,Contoso,Reading,UnitedKingdom,5458ab82-61de-59ce-bfeb-d3356c47516c,1
1234567,AZ-305,Designing Microsoft Azure Infrastructure Solutions,Exam,Roger,Bray,roger.bray@example.com,roger.bray@contoso.com,2020-05-12T00:00:00.000Z,,Active,May-2020,1234567,Contoso,Reading,UnitedKingdom,3344614f-8755-57d9-8d4e-b8e8649de00d,1
1234567,3088,Microsoft Certified: Azure Data Engineer Associate,Certification,Leon,Nash,leon.nash@example.com,leon.nash@contoso.com,2021-11-08T00:00:00.000Z,2026-11-17 00:00:00,Active,Nov-2021,1234567,Contoso,Reading,UnitedKingdom,7d95087e-e9a7-533d-9863-dd6ed5814283,1
1234567,PL-400,Microsoft Power Platform Developer,Exam,Victoria,Holloway,victoria.holloway@example.com,victoria.holloway@contoso.com,2023-03-25T00:00:00.000Z,,Active,Mar-2023,1234567,Contoso,Reading,UnitedKingdom,5a24d5fe-0e9f-5010-9b8c-74765fb08d1c,1
1234567,SC-401,Administering Information Security in Microsoft 365,Exam,Gordon,Fowler,gordon.fowler@example.com,gordon.fowler@contoso.com,2019-05-23T00:00:00.000Z,,Active,May-2019,1234567,Contoso,Reading,UnitedKingdom,fcf9c2f6-544b-52aa-8595-b83bc4b9f98d,1
1234567,3145,Microsoft Certified: Azure Data Fundamentals,Certification,Graeme,Clarke,graeme.clarke@example.com,graeme.clarke@contoso.com,2019-04-30T00:00:00.000Z,,Active,Apr-2019,1234567,Contoso,Reading,UnitedKingdom,7fbb92ba-bd85-590f-9969-66df99e8bda5,1
1234567,3232,GitHub Copilot,Certification,Joanna,Miller,joanna.miller@example.com,joanna.miller@contoso.com,2026-06-26T00:00:00.000Z,2027-06-26 00:00:00,Active,Jun-2026,1234567,Contoso,Reading,UnitedKingdom,b88c5f2d-f0fa-596a-b6c7-1824e79b8c07,1
1234567,MB-910,Microsoft Dynamics 365 Fundamentals Customer Engagement Apps,Exam,Mohammad,Bowen,mohammad.bowen@example.com,mohammad.bowen@contoso.com,2026-05-02T00:00:00.000Z,,Active,May-2026,1234567,Contoso,Reading,UnitedKingdom,f7e384e2-dca3-57d6-b972-74f743aa795b,1
1234567,AZ-400,Designing and Implementing Microsoft DevOps Solutions,Exam,Carole,Kennedy,carole.kennedy@example.com,carole.kennedy@contoso.com,2020-02-13T00:00:00.000Z,,Active,Feb-2020,1234567,Contoso,Reading,UnitedKingdom,a6d6347c-2143-5557-af2a-996dc58adf94,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Megan,Anderson,megan.anderson@example.com,megan.anderson@contoso.com,2020-12-27T00:00:00.000Z,,Active,Dec-2020,1234567,Contoso,Reading,UnitedKingdom,14f82fe8-b299-57f1-af1d-e352f9b3c569,1
1234567,DP-600,Implementing Analytics Solutions Using Microsoft Fabric,Exam,Maurice,Weston,maurice.weston@example.com,maurice.weston@contoso.com,2019-12-25T00:00:00.000Z,,Active,Dec-2019,1234567,Contoso,Reading,UnitedKingdom,1e7f649a-4582-5e84-bb5f-9245e33bb21d,1
1234567,3145,Microsoft Certified: Azure Data Fundamentals,Certification,Shane,Roberts,shane.roberts@example.com,shane.roberts@contoso.com,2022-04-13T00:00:00.000Z,,Active,Apr-2022,1234567,Contoso,Reading,UnitedKingdom,ea3a02b8-18f1-5122-ac0f-6b28e56a60eb,1
1234567,3175,Microsoft Certified: Dynamics 365 Fundamentals (CRM),Certification,Craig,Wilson,craig.wilson@example.com,craig.wilson@contoso.com,2025-10-17T00:00:00.000Z,,Active,Oct-2025,1234567,Contoso,Reading,UnitedKingdom,5d28d21e-4742-569d-ae51-d5e8c2dd7498,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Shane,Harrison,shane.harrison@example.com,shane.harrison@contoso.com,2026-02-05T00:00:00.000Z,,Active,Feb-2026,1234567,Contoso,Reading,UnitedKingdom,da161da6-c12f-5841-bbfd-a4feea3711e8,1
1234567,3086,Microsoft Certified: Azure AI Engineer Associate,Certification,Charlie,Moran,charlie.moran@example.com,charlie.moran@contoso.com,2025-12-28T00:00:00.000Z,2026-12-28 00:00:00,Active,Dec-2025,1234567,Contoso,Reading,UnitedKingdom,d1289098-a701-5f79-97b9-9e2aa8d32cb2,1
1234567,MB-910,Microsoft Dynamics 365 Fundamentals Customer Engagement Apps,Exam,Kathryn,Pollard,kathryn.pollard@example.com,kathryn.pollard@contoso.com,2022-05-21T00:00:00.000Z,,Active,May-2022,1234567,Contoso,Reading,UnitedKingdom,5d2729c1-c001-5ed4-b1d3-0d951d3fb17f,1
1234567,AZ-900,Microsoft Azure Fundamentals,Exam,Georgia,Rice,georgia.rice@example.com,georgia.rice@contoso.com,2025-06-28T00:00:00.000Z,,Active,Jun-2025,1234567,Contoso,Reading,UnitedKingdom,62ec95c4-b6ba-526f-ade7-a728d28632ba,1
1234567,3145,Microsoft Certified: Azure Data Fundamentals,Certification,Ellie,Dean,ellie.dean@example.com,ellie.dean@contoso.com,2019-08-26T00:00:00.000Z,,Active,Aug-2019,1234567,Contoso,Reading,UnitedKingdom,58153eac-e4e8-504f-a4dc-4c1cdae8e0b9,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Margaret,Butcher,margaret.butcher@example.com,margaret.butcher@contoso.com,2024-08-25T00:00:00.000Z,,Active,Aug-2024,1234567,Contoso,Reading,UnitedKingdom,0d38427f-3dfe-5f50-93cf-86317b6b0b87,1
1234567,AI-900,Microsoft Azure AI Fundamentals,Exam,Kevin,Edwards,kevin.edwards@example.com,kevin.edwards@contoso.com,2021-06-03T00:00:00.000Z,,Active,Jun-2021,1234567,Contoso,Reading,UnitedKingdom,bef534f6-bc0b-589e-b6a9-8a0c66149ab5,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Eleanor,Lynch,eleanor.lynch@example.com,eleanor.lynch@contoso.com,2023-11-12T00:00:00.000Z,,Active,Nov-2023,1234567,Contoso,Reading,UnitedKingdom,6dac8618-ec0d-53a4-9b75-ad94130850c9,1
1234567,AZ-204,Developing Solutions for Microsoft Azure,Exam,Zoe,Day,zoe.day@example.com,zoe.day@contoso.com,2026-01-03T00:00:00.000Z,,Active,Jan-2026,1234567,Contoso,Reading,UnitedKingdom,c8ae62bd-3703-54eb-a90c-df8edfda8489,1
1234567,AZ-500,Microsoft Azure Security Technologies,Exam,Joel,Garner,joel.garner@example.com,joel.garner@contoso.com,2020-04-13T00:00:00.000Z,,Active,Apr-2020,1234567,Contoso,Reading,UnitedKingdom,30a1531e-fed1-5454-8852-4051c62d8a05,1
1234567,3231,Microsoft Certified: Information Security Administrator Associate,Certification,Chloe,Singh,chloe.singh@example.com,chloe.singh@contoso.com,2019-02-28T00:00:00.000Z,2027-03-03 00:00:00,Active,Feb-2019,1234567,Contoso,Reading,UnitedKingdom,fac3839f-d0ba-508f-afcb-00c79d2276cb,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Leon,Parry,leon.parry@example.com,leon.parry@contoso.com,2025-07-19T00:00:00.000Z,,Active,Jul-2025,1234567,Contoso,Reading,UnitedKingdom,2ee9ec46-2e18-50cd-a61b-b8b0a2ef9ca3,1
1234567,AI-900,Microsoft Azure AI Fundamentals,Exam,Thomas,Marsh,thomas.marsh@example.com,thomas.marsh@contoso.com,2022-04-25T00:00:00.000Z,,Active,Apr-2022,1234567,Contoso,Reading,UnitedKingdom,e32f4df0-2728-53cc-abff-9f9b2fb0d73b,1
1234567,AZ-305,Designing Microsoft Azure Infrastructure Solutions,Exam,Danielle,Evans,danielle.evans@example.com,danielle.evans@contoso.com,2024-08-17T00:00:00.000Z,,Active,Aug-2024,1234567,Contoso,Reading,UnitedKingdom,958f1922-e5c0-5de4-8317-8c4e6ba5b65b,1
1234567,DP-203,Data Engineering on Microsoft Azure,Exam,Allan,Spencer,allan.spencer@example.com,allan.spencer@contoso.com,2021-09-22T00:00:00.000Z,,Active,Sep-2021,1234567,Contoso,Reading,UnitedKingdom,89ca3924-c483-5431-ac70-ad7fd0acab1e,1
1234567,PL-900,Microsoft Power Platform Fundamentals,Exam,Diane,Hudson,diane.hudson@example.com,diane.hudson@contoso.com,2020-09-16T00:00:00.000Z,,Active,Sep-2020,1234567,Contoso,Reading,UnitedKingdom,c26a9b1a-81d9-5570-a4ca-c46c09c3875b,1
1234567,3188,Microsoft Certified: Power Platform Solution Architect Expert,Certification,Brandon,Rose,brandon.rose@example.com,brandon.rose@contoso.com,2019-07-11T00:00:00.000Z,2026-11-08 00:00:00,Active,Jul-2019,1234567,Contoso,Reading,UnitedKingdom,2b5fd6ea-9b82-5abd-9da4-91ad057b4e89,1
1234567,1519,Microsoft Certified Professional,Certification,Ann,Moran,ann.moran@example.com,ann.moran@contoso.com,2019-09-27T00:00:00.000Z,,Active,Sep-2019,1234567,Contoso,Reading,UnitedKingdom,3138920c-78c1-510d-90af-e7d8e8edb5b8,1
1234567,3153,Microsoft Certified: Power Platform Functional Consultant Associate,Certification,Beth,Harvey,beth.harvey@example.com,beth.harvey@contoso.com,2022-07-13T00:00:00.000Z,2027-03-05 00:00:00,Active,Jul-2022,1234567,Contoso,Reading,UnitedKingdom,6893a069-ec42-573a-9535-a9f81562d213,1
1234567,SC-900,"Microsoft Security, Compliance, and Identity Fundamentals",Exam,Frances,Wilkinson,frances.wilkinson@example.com,frances.wilkinson@contoso.com,2024-01-01T00:00:00.000Z,,Active,Jan-2024,1234567,Contoso,Reading,UnitedKingdom,b9ebf72a-512d-52e7-a2fc-e37405b63a23,1
1234567,3215,Microsoft Certified: Dynamics 365 Field Service Functional Consultant Associate,Certification,Amy,Kelly,amy.kelly@example.com,amy.kelly@contoso.com,2021-08-19T00:00:00.000Z,2027-01-22 00:00:00,Active,Aug-2021,1234567,Contoso,Reading,UnitedKingdom,0075ef86-99b1-501c-bd9b-0689ad9c4418,1
1234567,PL-400,Microsoft Power Platform Developer,Exam,Douglas,Green,douglas.green@example.com,douglas.green@contoso.com,2022-03-21T00:00:00.000Z,,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,93f55842-9818-57b6-8c69-0ba54dab099a,1
1234567,AI-3018,Designing Agentic AI Business Solutions,Exam,Carol,Sharpe,carol.sharpe@example.com,carol.sharpe@contoso.com,2026-12-03T00:00:00.000Z,,Active,Dec-2026,1234567,Contoso,Reading,UnitedKingdom,3faaa1b9-20e2-5601-b395-3b2f0d129928,1
1234567,1519,Microsoft Certified Professional,Certification,Marc,Thompson,marc.thompson@example.com,marc.thompson@contoso.com,2020-03-01T00:00:00.000Z,,Active,Mar-2020,1234567,Contoso,Reading,UnitedKingdom,07df985c-c4fd-5396-a397-fa20b74f10e5,1
1234567,MS-500,Microsoft 365 Security Administration,Exam,Russell,Coleman,russell.coleman@example.com,russell.coleman@contoso.com,2022-01-07T00:00:00.000Z,,Active,Jan-2022,1234567,Contoso,Reading,UnitedKingdom,e27b261f-0439-5933-8341-9376c9f4221c,1
1234567,3086,Microsoft Certified: Azure AI Engineer Associate,Certification,Liam,Harris,liam.harris@example.com,liam.harris@contoso.com,2026-05-07T00:00:00.000Z,2027-05-07 00:00:00,Active,May-2026,1234567,Contoso,Reading,UnitedKingdom,186f4caa-0014-5f61-800b-80297c609529,1
1234567,3140,Microsoft Certified: Azure Developer Associate,Certification,Jane,Roberts,jane.roberts@example.com,jane.roberts@contoso.com,2020-03-24T00:00:00.000Z,2026-10-12 00:00:00,Active,Mar-2020,1234567,Contoso,Reading,UnitedKingdom,3a10d341-53f1-557e-a043-239cc642bd6d,1
1234567,PL-300,Microsoft Power BI Data Analyst,Exam,Mohammad,Foster,mohammad.foster@example.com,mohammad.foster@contoso.com,2019-03-05T00:00:00.000Z,,Active,Mar-2019,1234567,Contoso,Reading,UnitedKingdom,fdc32be3-c842-577d-9c3b-1bdc4c5efc20,1
1234567,3250,Microsoft Certified: Agentic AI Business Solutions Architect,Certification,Lawrence,Jones,lawrence.jones@example.com,lawrence.jones@contoso.com,2026-06-06T00:00:00.000Z,2027-06-06 00:00:00,Active,Jun-2026,1234567,Contoso,Reading,UnitedKingdom,8ac41c73-ec1d-525a-8adc-f7344331b193,1
1234567,SC-200,Microsoft Security Operations Analyst,Exam,Rachael,Elliott,rachael.elliott@example.com,rachael.elliott@contoso.com,2022-04-09T00:00:00.000Z,,Active,Apr-2022,1234567,Contoso,Reading,UnitedKingdom,0789c8e8-4ae1-571f-a110-fc7b9a530ae6,1
1234567,3082,Microsoft Certified: DevOps Engineer Expert,Certification,Janice,Harris,janice.harris@example.com,janice.harris@contoso.com,2023-12-31T00:00:00.000Z,2026-11-23 00:00:00,Active,Dec-2023,1234567,Contoso,Reading,UnitedKingdom,5568f9ee-873a-5447-a7c3-dd1dd844129f,1
1234567,3250,Microsoft Certified: Agentic AI Business Solutions Architect,Certification,Joanne,Robinson,joanne.robinson@example.com,joanne.robinson@contoso.com,2026-06-15T00:00:00.000Z,2027-06-15 00:00:00,Active,Jun-2026,1234567,Contoso,Reading,UnitedKingdom,3800b3d0-d003-58cf-af40-e3012f04a2b3,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Terry,Dean,terry.dean@example.com,terry.dean@contoso.com,2022-05-28T00:00:00.000Z,,Active,May-2022,1234567,Contoso,Reading,UnitedKingdom,9fda80f8-c35b-5808-aa24-b15c4ddea8bc,1
1234567,3250,Microsoft Certified: Agentic AI Business Solutions Architect,Certification,Teresa,Begum,teresa.begum@example.com,teresa.begum@contoso.com,2026-10-05T00:00:00.000Z,2027-10-05 00:00:00,Active,Oct-2026,1234567,Contoso,Reading,UnitedKingdom,4b7c24e5-3d4b-5fb1-8bff-97532155468c,1
1234567,MB-230,Microsoft Dynamics 365 Customer Service Functional Consultant,Exam,Lorraine,Wilson,lorraine.wilson@example.com,lorraine.wilson@contoso.com,2023-03-21T00:00:00.000Z,,Active,Mar-2023,1234567,Contoso,Reading,UnitedKingdom,43885ca5-09f2-5811-ab42-8e5e265fe4a0,1
1234567,DP-600,Implementing Analytics Solutions Using Microsoft Fabric,Exam,Melanie,Holland,melanie.holland@example.com,melanie.holland@contoso.com,2026-03-11T00:00:00.000Z,,Active,Mar-2026,1234567,Contoso,Reading,UnitedKingdom,276a0571-6f43-5997-a210-af1c41de240c,1
1234567,3067,Microsoft Certified: Azure Fundamentals,Certification,Lynne,Wilkinson,lynne.wilkinson@example.com,lynne.wilkinson@contoso.com,2022-08-05T00:00:00.000Z,,Active,Aug-2022,1234567,Contoso,Reading,UnitedKingdom,bba584b2-1b5e-522f-9b8a-8ad5dbcf8adf,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Sharon,Brown,sharon.brown@example.com,sharon.brown@contoso.com,2025-12-23T00:00:00.000Z,,Active,Dec-2025,1234567,Contoso,Reading,UnitedKingdom,68f6e35f-2e21-5147-877b-b007f33cf5e3,1
1234567,PL-500,Microsoft Power Automate RPA Developer,Exam,Leanne,White,leanne.white@example.com,leanne.white@contoso.com,2025-08-08T00:00:00.000Z,,Active,Aug-2025,1234567,Contoso,Reading,UnitedKingdom,41359448-929a-546b-ace0-0e99312bebe3,1
1234567,3086,Microsoft Certified: Azure AI Engineer Associate,Certification,Steven,Moore,steven.moore@example.com,steven.moore@contoso.com,2026-03-22T00:00:00.000Z,2027-03-22 00:00:00,Active,Mar-2026,1234567,Contoso,Reading,UnitedKingdom,13b00a13-baca-570a-af9c-6212ff8ef16e,1
1234567,AI-3018,Designing Agentic AI Business Solutions,Exam,Cameron,Bennett,cameron.bennett@example.com,cameron.bennett@contoso.com,2026-08-21T00:00:00.000Z,,Active,Aug-2026,1234567,Contoso,Reading,UnitedKingdom,8e507acd-7153-59b9-9a25-c144ed1b8e1d,1
1234567,DP-203,Data Engineering on Microsoft Azure,Exam,John,Roberts,john.roberts@example.com,john.roberts@contoso.com,2018-11-14T00:00:00.000Z,,Active,Nov-2018,1234567,Contoso,Reading,UnitedKingdom,6a6a62b2-fb22-55af-95a0-ee7d937d38ae,1
1234567,3215,Microsoft Certified: Dynamics 365 Field Service Functional Consultant Associate,Certification,Matthew,Parkin,matthew.parkin@example.com,matthew.parkin@contoso.com,2024-05-19T00:00:00.000Z,2026-10-30 00:00:00,Active,May-2024,1234567,Contoso,Reading,UnitedKingdom,d059361a-4bf5-58d7-b934-fe00232e68ab,1
1234567,MS-721,Collaboration Communications Systems Engineer,Exam,Callum,Rice,callum.rice@example.com,callum.rice@contoso.com,2023-02-11T00:00:00.000Z,,Active,Feb-2023,1234567,Contoso,Reading,UnitedKingdom,5d11f790-06b5-5f59-ae6a-a93954ba3d1e,1
1234567,3132,Microsoft Certified: Power Platform Fundamentals,Certification,Laura,Gardiner,laura.gardiner@example.com,laura.gardiner@contoso.com,2020-06-08T00:00:00.000Z,,Active,Jun-2020,1234567,Contoso,Reading,UnitedKingdom,4e7c2d19-6876-58c1-aa96-d22125cfafe9,1
1234567,AZ-400,Designing and Implementing Microsoft DevOps Solutions,Exam,Marilyn,Fletcher,marilyn.fletcher@example.com,marilyn.fletcher@contoso.com,2021-12-26T00:00:00.000Z,,Active,Dec-2021,1234567,Contoso,Reading,UnitedKingdom,0e580255-174b-549e-ab09-e4a92c10c818,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Ricky,Bailey,ricky.bailey@example.com,ricky.bailey@contoso.com,2024-06-09T00:00:00.000Z,,Active,Jun-2024,1234567,Contoso,Reading,UnitedKingdom,71f65753-06cb-5358-850d-ce24723b1d8e,1
1234567,MB-910,Microsoft Dynamics 365 Fundamentals Customer Engagement Apps,Exam,Deborah,Gilbert,deborah.gilbert@example.com,deborah.gilbert@contoso.com,2020-12-07T00:00:00.000Z,,Active,Dec-2020,1234567,Contoso,Reading,UnitedKingdom,d6807f75-9c92-505f-9cd5-1c18f8336acf,1
1234567,3145,Microsoft Certified: Azure Data Fundamentals,Certification,Bradley,White,bradley.white@example.com,bradley.white@contoso.com,2023-05-14T00:00:00.000Z,,Active,May-2023,1234567,Contoso,Reading,UnitedKingdom,afc61525-59e6-5dc0-b5ac-efa49446a763,1
1234567,3182,"Microsoft Certified: Security, Compliance, and Identity Fundamentals",Certification,Charlotte,Brooks,charlotte.brooks@example.com,charlotte.brooks@contoso.com,2022-11-17T00:00:00.000Z,,Active,Nov-2022,1234567,Contoso,Reading,UnitedKingdom,434e00c0-84fa-5603-ab9e-03644fb35319,1
